CAMIS,BORO,BUILDING,STREET,ZIPCODE,PHONE,INSPECTION DATE,VIOLATION CODE,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,ObjectId,x,y
41519688,Manhattan,148,WEST   49 STREET,10019,2123984900,4/24/18 0:00,10B,N,17,B,4/24/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.75984046,-73.98229436,105,4,12500,1022698,1010010157,MN17,2141,-73.98229436,40.75984046
40903960,Queens,24822,UNION TURNPIKE,11426,7183472100,10/25/16 0:00,04L,Y,10,A,10/25/16 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.74244012,-73.72170239,413,23,157101,4174405,4085610001,QN43,2142,-73.72170239,40.74244012
50039443,Brooklyn,1215,LIBERTY AVE,11208,7182777778,7/30/19 0:00,10F,N,11,A,7/30/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.67898904,-73.86477167,305,37,118800,3094135,3041840063,BK83,2143,-73.86477167,40.67898904
50055840,Manhattan,125,E 7TH ST,10009,2125339333,12/12/18 0:00,08A,N,11,A,12/12/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.72637936,-73.98430928,103,2,3200,1005846,1004350040,MN22,2144,-73.98430928,40.72637936
50036447,Brooklyn,1332,HALSEY ST,11237,7184848338,11/18/16 0:00,02B,Y,16,B,11/18/16 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.69469777,-73.90639099,304,37,43900,3078943,3034130080,BK77,2145,-73.90639099,40.69469777
50043941,Manhattan,321,W 35TH ST,10001,2123560034,4/7/17 0:00,10J,N,11,A,4/7/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75320758,-73.99380635,104,3,11100,1013571,1007590027,MN13,2146,-73.99380635,40.75320758
50047780,Manhattan,307,W 47TH ST,10036,6469186923,12/13/17 0:00,02B,Y,10,A,12/13/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.76063718,-73.98801561,104,3,12700,1025099,1010380028,MN15,2147,-73.98801561,40.76063718
50040569,Brooklyn,159,FREEMAN ST,11222,9173095585,9/15/16 0:00,08A,N,12,A,9/15/16 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.7343811,-73.95569696,301,33,56300,3063926,3025040045,BK76,2148,-73.95569696,40.7343811
40919777,Manhattan,1221,6 AVENUE,10036,2123917800,2/15/19 0:00,10I,N,6,A,2/15/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75909387,-73.98213574,105,4,12500,1022693,1010010029,MN17,2149,-73.98213574,40.75909387
41575897,Queens,5636,61 STREET,11378,3474309748,10/9/18 0:00,08A,N,20,B,10/9/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.7241091,-73.90441215,405,30,53100,4060403,4027040075,QN30,2150,-73.90441215,40.7241091
50060058,Queens,14709,45TH AVE,11355,7188658989,8/10/17 0:00,04L,Y,12,A,8/10/17 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.75552889,-73.8149889,407,20,118900,4121969,4054060047,QN52,2151,-73.8149889,40.75552889
41690476,Manhattan,231,2 AVENUE,10003,2122608015,9/26/18 0:00,04N,Y,27,B,9/26/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.73251123,-73.98483463,106,2,4800,1019514,1008960023,MN21,2152,-73.98483463,40.73251123
41269792,Queens,8902,165 STREET,11432,6468869043,3/6/18 0:00,03A,Y,12,A,3/6/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.7073728,-73.79611127,412,24,44601,4209595,4097940048,QN61,2153,-73.79611127,40.7073728
40947395,Queens,6607,FRESH POND ROAD,11385,7184188457,4/30/18 0:00,04L,Y,11,A,4/30/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.70879075,-73.89826994,405,30,61301,4087618,4036120008,QN20,2154,-73.89826994,40.70879075
41475632,Manhattan,842,AMSTERDAM AVENUE,10025,2126626900,8/13/19 0:00,10D,N,5,A,8/13/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.79738833,-73.96794567,107,7,18700,1056508,1018730029,MN12,2155,-73.96794567,40.79738833
40399472,Manhattan,2,TIMES SQUARE,10036,2123333254,10/15/18 0:00,06D,Y,11,A,10/15/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.75930286,-73.98485738,105,4,12500,1024757,1010197501,MN17,2156,-73.98485738,40.75930286
50073214,Brooklyn,292,ASHLAND PL,11217,7186739080,2/27/18 0:00,06C,Y,11,A,2/27/18 0:00,10/29/19 0:00,Pre-permit (Operational) / Initial Inspection,40.68642822,-73.97814211,302,35,3500,3424445,3021100003,BK68,2157,-73.97814211,40.68642822
41255152,Brooklyn,623,GRAND STREET,11211,7189630219,1/18/17 0:00,10F,N,12,A,1/18/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.71135156,-73.94699763,301,34,50300,3069400,3027810044,BK90,2158,-73.94699763,40.71135156
41270891,Manhattan,71,WEST   55 STREET,10019,2125822223,10/31/17 0:00,06E,Y,5,A,10/31/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.76255135,-73.9770052,105,4,10400,1034855,1012710071,MN17,2159,-73.9770052,40.76255135
40911251,Manhattan,1143,1 AVENUE,10065,2123710238,7/13/16 0:00,10F,N,11,A,7/13/16 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.7618167,-73.96036058,108,5,11000,1044373,1014370027,MN31,2160,-73.96036058,40.7618167
50053453,Brooklyn,2027,EMMONS AVE,11235,7183391093,11/16/17 0:00,04N,Y,12,A,11/16/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.58371937,-73.94723252,315,48,60800,3392752,3087790053,BK17,2161,-73.94723252,40.58371937
50047738,Brooklyn,419,KINGSTON AVE,11225,7184844817,10/19/16 0:00,06D,Y,21,B,10/19/16 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.66464163,-73.94263014,309,35,33100,3034663,3013120007,BK63,2162,-73.94263014,40.66464163
40887371,Brooklyn,7518,5 AVENUE,11209,7182384005,11/29/17 0:00,06D,Y,7,A,11/29/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.62926253,-74.02273975,310,43,13400,3148786,3059410046,BK31,2163,-74.02273975,40.62926253
41589349,Staten Island,337,NEW DORP LANE,10306,7183512700,5/17/18 0:00,10F,N,12,A,5/17/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.57122992,-74.11116996,502,50,12200,5052863,5036490023,SI45,2164,-74.11116996,40.57122992
41691658,Queens,5020,108 STREET,11368,7186061591,1/31/17 0:00,06C,Y,12,A,1/31/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.74439942,-73.85552236,404,21,42700,4049182,4019940023,QN25,2165,-73.85552236,40.74439942
41360467,Manhattan,323,CHURCH STREET,10013,2123340185,5/9/18 0:00,10F,N,9,A,5/9/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.72015249,-74.00381318,101,1,3300,1002703,1002100001,MN24,2166,-74.00381318,40.72015249
41463561,Manhattan,85,AVENUE A,10009,2122608570,6/18/19 0:00,08A,N,12,A,6/18/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.72516615,-73.98419051,103,2,3200,1005764,1004327501,MN22,2167,-73.98419051,40.72516615
41185798,Manhattan,95,EAST   10 STREET,10003,2129799398,3/25/19 0:00,10I,N,10,A,3/25/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.73087038,-73.98939208,103,2,4200,1008975,1005560028,MN22,2168,-73.98939208,40.73087038
50009218,Queens,11103,ROOSEVELT AVE,11368,7187797797,4/7/17 0:00,08A,N,10,A,4/7/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.75164024,-73.85562932,403,21,40100,4044949,4017840034,QN26,2169,-73.85562932,40.75164024
41368444,Manhattan,1428,6 AVENUE,10019,2127595344,6/15/18 0:00,10F,N,10,A,6/15/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.76521367,-73.97653858,105,4,11201,1035250,1012747502,MN17,2170,-73.97653858,40.76521367
50042774,Manhattan,121,MADISON AVE,10016,2126837800,1/10/18 0:00,10F,N,6,A,1/10/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.74539788,-73.98466206,105,2,7400,1016958,1008600022,MN17,2171,-73.98466206,40.74539788
50073996,Bronx,2515,3RD AVE,10451,7184020808,3/20/19 0:00,06D,Y,8,A,3/20/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.81037221,-73.9281734,201,8,5100,2000790,2023200041,BX39,2172,-73.9281734,40.81037221
40550155,Manhattan,198,MOTT STREET,10012,2122266378,3/6/17 0:00,04L,Y,12,A,3/6/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.72124489,-73.99559871,102,1,4100,1007159,1004790009,MN24,2173,-73.99559871,40.72124489
50058944,Brooklyn,7721,5TH AVE,11209,7184915600,5/2/18 0:00,10D,N,14,B,5/2/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.62774729,-74.02333365,310,43,13600,3149880,3059620002,BK31,2174,-74.02333365,40.62774729
50073669,Bronx,253,E 167TH ST,10456,3472005923,5/1/19 0:00,10J,N,12,A,5/1/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.83349018,-73.91467638,204,16,17901,2002608,2024500001,BX14,2175,-73.91467638,40.83349018
41617392,Bronx,763,EAST GUNHILL ROAD,10467,7186527845,2/19/19 0:00,06D,Y,13,A,2/19/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.87645352,-73.86350065,212,12,38000,2057707,2046580001,BX44,2176,-73.86350065,40.87645352
50077519,Brooklyn,6022,8TH AVE,11220,7184926888,5/22/19 0:00,10F,N,2,P,5/22/19 0:00,10/29/19 0:00,Cycle Inspection / Reopening Inspection,40.63531388,-74.00975318,307,38,11800,3143611,3057850039,BK34,2177,-74.00975318,40.63531388
50001693,Manhattan,642,LEXINGTON AVE,10022,6466926494,6/28/17 0:00,08C,N,12,A,6/28/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.7592369,-73.97036815,105,4,10000,1071461,1013097502,MN19,2178,-73.97036815,40.7592369
41349101,Brooklyn,259,PROSPECT PARK WEST,11215,7189653433,4/30/18 0:00,06D,Y,12,A,4/30/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.65871759,-73.98179149,307,38,16900,3016612,3008710009,BK40,2179,-73.98179149,40.65871759
41116368,Brooklyn,361,TROY AVENUE,11213,7186040634,7/31/18 0:00,10J,N,12,A,7/31/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.66604122,-73.93693003,309,35,35300,3038041,3014130007,BK61,2180,-73.93693003,40.66604122
41577604,Brooklyn,387,UTICA AVENUE,11213,7184676720,9/3/19 0:00,02H,Y,88,C,9/3/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.66496762,-73.93147014,309,41,35500,3038298,3014200004,BK63,2181,-73.93147014,40.66496762
40423364,Staten Island,405,ARTHUR KILL ROAD,10308,7189847095,7/11/17 0:00,06C,Y,11,A,7/11/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.56419264,-74.15559274,503,51,27900,5073829,5055500017,SI24,2182,-74.15559274,40.56419264
41473011,Manhattan,666,5 AVENUE,10103,2122626600,4/9/18 0:00,09B,N,13,A,4/9/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.76054207,-73.97642111,105,4,10400,1034520,1012687502,MN17,2183,-73.97642111,40.76054207
41361120,Brooklyn,2822,CONEY ISLAND AVENUE,11235,7185136300,4/10/19 0:00,06D,Y,12,A,4/10/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.58776501,-73.96039588,313,48,37000,3196031,3072240100,BK19,2184,-73.96039588,40.58776501
41474882,Brooklyn,946,FULTON STREET,11238,3477630619,12/11/18 0:00,10F,N,12,C,12/11/18 0:00,10/29/19 0:00,Cycle Inspection / Reopening Inspection,40.6826805,-73.96312996,302,35,20100,3057634,3020140017,BK69,2185,-73.96312996,40.6826805
50002626,Manhattan,51,DIVISION ST,10002,9178067488,10/11/18 0:00,10F,N,2,C,10/11/18 0:00,10/29/19 0:00,Cycle Inspection / Reopening Inspection,40.71416612,-73.99527453,103,1,800,1077595,1002810030,MN27,2186,-73.99527453,40.71416612
50009731,Queens,4131,QUEENS BLVD,11104,7187291180,2/25/19 0:00,06C,Y,7,A,2/25/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.74366307,-73.92299835,402,26,18102,4002472,4001880043,QN31,2187,-73.92299835,40.74366307
50033308,Brooklyn,8618,4TH AVE,11209,7187481977,6/7/18 0:00,04L,Y,13,A,6/7/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.62259692,-74.02844345,310,43,6000,3345590,3060440145,BK31,2188,-74.02844345,40.62259692
41116368,Brooklyn,361,TROY AVENUE,11213,7186040634,12/12/16 0:00,06F,Y,12,A,12/12/16 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.66604122,-73.93693003,309,35,35300,3038041,3014130007,BK61,2189,-73.93693003,40.66604122
50051998,Manhattan,49,DIVISION ST,10002,2129651926,8/11/16 0:00,06F,Y,10,A,8/11/16 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.71416338,-73.99533946,103,1,800,1003510,1002810040,MN27,2190,-73.99533946,40.71416338
50016759,Bronx,237,E TREMONT AVE,10457,7182900996,7/1/16 0:00,02B,Y,15,B,7/1/16 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.84895434,-73.90458989,205,15,23502,2007718,2028090049,BX41,2191,-73.90458989,40.84895434
50056398,Manhattan,3504,BROADWAY,10031,6463404041,10/5/17 0:00,10F,N,3,A,10/5/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.82531847,-73.95124605,109,7,22900,1061879,1020750001,MN04,2192,-73.95124605,40.82531847
50087067,Queens,13119,ROCKAWAY BLVD,11420,7188801766,8/19/19 0:00,04N,Y,11,A,8/19/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.67486616,-73.80709123,410,28,18000,4253038,4116950015,QN55,2193,-73.80709123,40.67486616
41716632,Queens,2164,UTOPIA PARKWAY,11357,7182240200,9/27/17 0:00,02H,Y,11,A,9/27/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.77740632,-73.79343713,407,19,101700,4129316,4057640025,QN47,2194,-73.79343713,40.77740632
41456998,Manhattan,175,WATER STREET,10038,2127703896,9/6/19 0:00,06D,Y,7,A,9/6/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.70669209,-74.00520825,101,1,1502,1001137,1000717501,MN25,2195,-74.00520825,40.70669209
50048242,Manhattan,455,MADISON AVE,10022,6463156897,10/19/16 0:00,10B,N,6,A,10/19/16 0:00,10/29/19 0:00,Pre-permit (Operational) / Re-inspection,40.75810725,-73.97539324,105,4,10200,1035462,1012860021,MN17,2196,-73.97539324,40.75810725
41249034,Bronx,707,LYDIG AVENUE,10462,7188231341,8/5/19 0:00,09C,N,6,A,8/5/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.85449739,-73.8673162,211,13,22403,2049391,2043180001,BX49,2197,-73.8673162,40.85449739
41139219,Brooklyn,199,GRAND STREET,11211,7187821424,4/19/17 0:00,08C,N,21,B,4/19/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.7141539,-73.96044314,301,34,55300,3062639,3023810011,BK73,2198,-73.96044314,40.7141539
41710037,Brooklyn,443,7 AVENUE,11215,7188536850,5/22/19 0:00,06D,Y,13,A,5/22/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.66312338,-73.98470629,307,39,14900,3255793,3011047501,BK37,2199,-73.98470629,40.66312338
50004307,Queens,9015,QUEENS BLVD,11373,7186990145,2/15/17 0:00,10F,N,7,A,2/15/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.73384018,-73.87157703,404,25,68300,4045999,4018600100,QN29,2200,-73.87157703,40.73384018
40363565,Queens,7905,METROPOLITAN AVENUE,11379,7183268510,8/8/18 0:00,10B,N,12,A,8/8/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.7132078,-73.87410229,405,30,65703,4437624,4030690069,QN21,2201,-73.87410229,40.7132078
40576978,Queens,4914,30 AVENUE,11377,7187282026,3/22/16 0:00,10F,N,9,A,3/22/16 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.7602875,-73.90734167,401,22,16300,4013772,4007400049,QN70,2202,-73.90734167,40.7602875
41325638,Manhattan,374,CANAL STREET,10013,2122268518,5/1/18 0:00,02B,Y,13,A,5/1/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.72107197,-74.00426058,101,1,3300,1002731,1002110028,MN24,2203,-74.00426058,40.72107197
41597722,Queens,13529,37 AVENUE,11354,7188868233,2/15/18 0:00,06F,Y,12,A,2/15/18 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.76123666,-73.83196429,407,20,86900,4112257,4049710065,QN22,2204,-73.83196429,40.76123666
41125652,Manhattan,350,WEST   50 STREET,10019,2125824446,5/16/19 0:00,10B,N,13,A,5/16/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.76298118,-73.98779138,104,3,12700,1077841,1010407501,MN15,2205,-73.98779138,40.76298118
50015515,Staten Island,4162,VICTORY BLVD,10314,7189828888,7/23/19 0:00,06C,Y,11,A,7/23/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.5908963,-74.19203156,502,50,29102,5158751,5026370053,SI05,2206,-74.19203156,40.5908963
50076018,Bronx,1,E 161ST ST,10451,9172843260,8/14/19 0:00,06E,Y,5,A,8/14/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.82902843,-73.92849646,204,16,6300,2114490,2024930001,BX63,2207,-73.92849646,40.82902843
50019242,Brooklyn,1063,RUTLAND RD,11212,7189752561,6/28/19 0:00,04L,Y,10,A,6/28/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.66375019,-73.92472739,317,41,88400,3099506,3045980046,BK96,2208,-73.92472739,40.66375019
50015004,Brooklyn,2114,FLATBUSH AVE,11234,7182524800,6/27/17 0:00,10B,N,13,A,6/27/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.61834244,-73.93220258,318,46,65000,3219574,3078660058,BK58,2209,-73.93220258,40.61834244
41217325,Queens,9606,ROOSEVELT AVENUE,11368,7187795608,3/25/17 0:00,10E,N,4,A,3/25/17 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.74916431,-73.86923753,404,21,37500,4040223,4016050072,QN26,2210,-73.86923753,40.74916431
41057360,Brooklyn,694,MANHATTAN AVENUE,11222,7183838993,1/11/17 0:00,04M,Y,20,B,1/11/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.725168,-73.95157575,301,33,56900,3066070,3026470001,BK76,2211,-73.95157575,40.725168
50078191,Brooklyn,3540,NOSTRAND AVE,11229,7187692433,7/16/19 0:00,10F,N,9,A,7/16/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.59757769,-73.94135205,315,48,59402,3201578,3073860117,BK17,2212,-73.94135205,40.59757769
50053452,Brooklyn,228,DEKALB AVE,11205,7188525556,5/21/19 0:00,08A,N,10,A,5/21/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.68949785,-73.97028387,302,35,18100,3059083,3021040030,BK68,2213,-73.97028387,40.68949785
50016260,Bronx,1129,LONGWOOD AVE,10474,7188934900,5/2/17 0:00,06E,Y,17,B,5/2/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.81462699,-73.89338213,202,17,9300,2005924,2027370070,BX27,2214,-73.89338213,40.81462699
50004299,Manhattan,50,MACDOUGAL ST,10012,9176393571,5/3/19 0:00,06C,Y,8,A,5/3/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.72735479,-74.00270235,102,3,4900,1008064,1005180007,MN24,2215,-74.00270235,40.72735479
40368291,Staten Island,2001,HYLAN BOULEVARD,10306,7183512900,11/16/17 0:00,09B,N,9,A,11/16/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.58116391,-74.09854329,502,50,11402,5051140,5035600001,SI45,2216,-74.09854329,40.58116391
50013222,Brooklyn,126,NASSAU AVE,11222,7183492045,7/24/18 0:00,08C,N,4,A,7/24/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.7244997,-73.94853848,301,33,57100,3066833,3026820006,BK76,2217,-73.94853848,40.7244997
50014192,Bronx,1898,JEROME AVE,10453,9178013200,10/20/17 0:00,10F,N,23,B,10/20/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.85014763,-73.91058847,205,14,23301,2008233,2028520009,BX41,2218,-73.91058847,40.85014763
50018602,Manhattan,1399,2ND AVE,10021,2122490120,3/1/18 0:00,02B,Y,13,A,3/1/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.76937765,-73.95794803,108,4,12600,1043974,1014270028,MN31,2219,-73.95794803,40.76937765
50069657,Brooklyn,201,CENTRAL AVE,11221,3476277641,4/24/18 0:00,09C,N,9,A,4/24/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.69783207,-73.9247068,304,37,42100,3073788,3032440004,BK78,2220,-73.9247068,40.69783207
50011944,Manhattan,3508,BROADWAY,10031,2122343084,9/11/19 0:00,06D,Y,24,B,9/11/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.82541451,-73.95117371,109,7,22900,1061879,1020750001,MN04,2221,-73.95117371,40.82541451
50043379,Queens,3822,108TH ST,11368,3473199288,8/29/16 0:00,10F,N,19,B,8/29/16 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.7520677,-73.85946867,403,21,40300,4531250,4017757502,QN26,2222,-73.85946867,40.7520677
41408734,Brooklyn,255,3 AVENUE,11215,7188758689,8/31/18 0:00,06D,Y,7,A,8/31/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.67814017,-73.98555007,306,39,11900,3007358,3004410006,BK37,2223,-73.98555007,40.67814017
50076236,Brooklyn,1519,AVENUE J,11230,7188725513,5/22/18 0:00,10F,N,5,C,5/22/18 0:00,10/29/19 0:00,Pre-permit (Operational) / Reopening Inspection,40.62524794,-73.96077342,314,44,53200,3179667,3067080045,BK43,2224,-73.96077342,40.62524794
41660639,Manhattan,285,MOTT STREET,10012,2129661259,8/28/17 0:00,10F,N,27,B,8/28/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.72415703,-73.99442599,102,1,4300,1007923,1005090027,MN24,2225,-73.99442599,40.72415703
50046114,Brooklyn,5117,AVENUE U,11234,7182585984,11/22/17 0:00,04N,Y,20,B,11/22/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.60998097,-73.92223474,318,46,67000,3241973,3085430003,BK45,2226,-73.92223474,40.60998097
41601438,Manhattan,87,2 AVENUE,10003,6466062384,1/9/19 0:00,10F,N,4,A,1/9/19 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.72686846,-73.9889273,103,2,3800,1006629,1004610035,MN22,2227,-73.9889273,40.72686846
40943583,Manhattan,932,2 AVENUE,10022,2123171826,10/25/17 0:00,08A,N,12,A,10/25/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.75452921,-73.96875684,106,4,9800,1039488,1013420153,MN19,2228,-73.96875684,40.75452921
50071821,Queens,2539,STEINWAY ST,11103,3476019283,10/11/19 0:00,04M,Y,15,Z,10/11/19 0:00,10/29/19 0:00,Cycle Inspection / Reopening Inspection,40.76754831,-73.91199943,401,22,14300,4011387,4006840031,QN70,2229,-73.91199943,40.76754831
41605705,Queens,11329,QUEENS BOULEVARD,11375,7187939200,4/4/19 0:00,10F,N,3,A,4/4/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.71727827,-73.83510937,406,29,75701,4052736,4022640042,QN17,2230,-73.83510937,40.71727827
50046866,Queens,558,BEACH 25TH ST,11691,7188688800,11/1/18 0:00,10F,N,7,A,11/1/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.5998476,-73.761536,414,31,99801,4301034,4157650014,QN15,2231,-73.761536,40.5998476
50036795,Brooklyn,56,LORRAINE ST,11231,7182608284,10/10/17 0:00,06E,Y,12,A,10/10/17 0:00,10/29/19 0:00,Cycle Inspection / Re-inspection,40.67453695,-74.00744809,306,38,5300,3008668,3005800005,BK33,2232,-74.00744809,40.67453695
41207137,Queens,2602,23 AVENUE,11105,7187775511,5/14/18 0:00,06B,Y,13,A,5/14/18 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.77642772,-73.91581491,401,22,9700,4018118,4008540034,QN72,2233,-73.91581491,40.77642772
50012934,Manhattan,80,BROAD ST,10004,2127764052,6/24/19 0:00,10F,N,10,A,6/24/19 0:00,10/29/19 0:00,Cycle Inspection / Initial Inspection,40.70431465,-74.01158109,101,1,900,1000038,1000110021,MN25,2234,-74.01158109,40.70431465
